Created	Legal Name	DBA	Partner Branch Number	Status	Status Category	Status Age	Sales Reps	Assigned Users	Existing MID	Current Processor	Partner Name	Email	Email	Contact Email	Updated	Contact	Contact Name	Contact Phone		
10/24/24 3:45 PM		BOUNCE ADVENTURES LLC;C MORRIS CONSTRUCTION LLC	4225	Pitched Decision Maker	Deal Status	10/30/24 3:02 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Ti'ara Salem		cmorrisawr@gmail.com		10/30/24 3:02 PM	Chase Morris	Chase Morris			
10/15/24 2:36 PM		ISLAND DREAMS FURNITURE & DECOR LLC	4004	Called LVM	Qualifying	10/31/24 9:08 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			tina geide		islanddreamsfurniture@gmail.com		10/31/24 9:08 AM	Kristen Wentzel	Kristen Wentzel			
10/8/24 11:43 AM		SOUTHERN TIDE SALVAGE AND MARINE RECOVERY LLC	4005	Called LVM	Qualifying	10/31/24 9:11 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			JESSICA BOWLES		stetson_mitchell@yahoo.com		10/31/24 9:11 AM	Stetson Mitchell	Stetson Mitchell			
9/9/24 10:41 AM		Pasquini's Pizzeria Grill INC	4003	Called LVM	Qualifying	10/31/24 9:14 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Stephen Platt		mtw6453@aol.com		10/31/24 9:14 AM	Michael T Walter	Michael T Walter			
10/17/24 2:32 PM		SOL AMERICA MULTISERVICES CORPORATION	4001	Future Follow Up	Not Yet Interested	10/31/24 10:17 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Janny Oliva		solamericamultiservices@gmail.com		10/31/24 10:17 AM	Ortelia Rubio	Ortelia Rubio			
10/31/24 11:14 AM		Bryan Carter Construction LLC	4227	Pitched Decision Maker	Deal Status	10/31/24 12:17 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Heidi Green		builder1c@outlook.com		10/31/24 12:17 PM	Richard Bryan Carter	Richard Bryan Carter			
5/10/24 3:19 PM		Brand Titans		Buried - Zero Chance For Deal	Dead End	11/4/24 9:45 AM	Mark Pierce, Cody Burnell 0827, Tracer CoCard	Mark Pierce, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard		Stripe	WeAudit	billschley@brandtitans.com	billschley@brandtitans.com	billschley@brandtitans.com	11/6/24 8:41 AM	Bill Schley	Bill Schley	+12036232779		
10/22/24 3:47 PM		Hyde's Rescreening Inc	4605	Merchant Is Live	Boarding	11/4/24 2:03 PM	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827	11263	TRX	Tami Licato		hydescreening@yahoo.com		11/25/24 8:23 PM	Chris Hyde	Chris Hyde			
11/7/23 5:13 PM		Corridor Endodontics		Duplicate Account	Merchant Cancelled	11/4/24 4:47 PM	Jacob Woodaz, Cody Burnell 0827, Joy West 0827, Tracer CoCard	Jacob Woodaz, Christy G Milton - 0827, Cody Burnell 0827, Joy West 0827, Tracer CoCard				Ashley@corridorendo.com	Ashley@corridorendo.com	Ashley@corridorendo.com	11/6/24 8:41 AM	Ashley Seeman	Ashley Seeman	+13195408868		
2/28/24 1:04 PM		Providence Cattle Company LLC	4705	Equipment Malfunction	Merchant Cancelled	11/5/24 11:28 AM	Cody Burnell 0827, Jacob Woodaz, HBS Partner 0827, C2FS Partner 0827	Cody Burnell 0827, Jacob Woodaz, Christy G Milton - 0827, HBS Partner 0827, C2FS Partner 0827	11240	TRX	Hillary Gillespie		lizplanz@yahoo.com		11/25/24 8:15 PM	Liz Planz	Liz Planz			
9/23/24 12:23 PM		E & G EMPANADAS KING AND MORE LLC		Never Received Equipment	Merchant Cancelled	11/5/24 11:28 AM	Jacob Woodaz, Cody Burnell 0827, Joy West 0827, Tracer CoCard	Jacob Woodaz, Christy G Milton - 0827, Cody Burnell 0827, Joy West 0827, Tracer CoCard	22156255	Shift4		EZ.10.11.1996@GMAIL.COM		EZ.10.11.1996@GMAIL.COM	11/6/24 8:41 AM	Gisella Rosario	Gisella Rosario			
8/12/24 11:26 AM	Digital Tech Group	Digital Tech Group		Merchant Is Live	Boarding	11/5/24 12:44 PM	Mark Pierce, Cody Burnell 0827, Tracer CoCard, Robert Day	Mark Pierce, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard, Robert Day	498459404881	Tsys		keith@dtgweb.com	keith@dtgweb.com	keith@dtgweb.com	11/6/24 8:41 AM	Keith Killen	Keith Killen	+19376085040		
6/10/24 6:44 PM		SCHRADER FUNERAL HOME IN		Duplicate Account	Merchant Cancelled	11/5/24 12:53 PM	Tracer CoCard, Cody Burnell 0827, C2FS Partner 0827, HBS Partner 0827	Tracer CoCard, Christy G Milton - 0827, Cody Burnell 0827, C2FS Partner 0827, HBS Partner 0827	815201562882						11/5/24 12:53 PM					
8/26/24 11:54 AM	BILKIS AHMED dba	MOE GAS AND DIESEL	4301	Merchant Is Live	Boarding	11/5/24 1:49 PM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827	498459445884	MiCamp	Kelli Wilson		rezaulahmed@yahoo.com		11/6/24 8:41 AM	Rezaul Ahmed	Rezaul Ahmed			
6/5/24 4:42 PM		FAULKNER COUNTY ANIMAL COALITION INC	1011	Merchant Is Live	Boarding	11/5/24 2:13 PM	Cody Burnell 0827, C2FS Partner 0827, Tracer CoCard, HBS Partner 0827	Cody Burnell 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, HBS Partner 0827	6588000002728798	Clearent	GINA LOWRY		strange9636@sbcglobal.net		11/6/24 8:41 AM	Shelley Strange	Shelley Strange			
11/5/24 2:51 PM		MARINA AT FACTORY BAY ASS	4020	Merchant Is Live	Boarding	11/5/24 2:54 PM	Tracer CoCard, Jacob Woodaz, HBS Partner 0827, C2FS Partner 0827	Christy G Milton - 0827, Tracer CoCard, Jacob Woodaz, HBS Partner 0827, C2FS Partner 0827	924600888802712	Merchant Lynx					11/5/24 2:54 PM					
11/5/24 2:55 PM		SLICE OF PARADISE OF THE		Merchant Is Live	Boarding	11/5/24 2:56 PM	Tracer CoCard, Cody Burnell 0827, C2FS Partner 0827	Christy G Milton - 0827, Tracer CoCard, Cody Burnell 0827, C2FS Partner 0827	924600888802878	Merchant Lynx					11/5/24 2:56 PM					
11/5/24 3:10 PM		DC Accounting Services PA		Merchant Is Live	Boarding	11/5/24 3:10 PM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827	10996	TRX					11/5/24 3:10 PM					
11/5/24 3:21 PM		Prana Spa	4007	Merchant Is Live	Boarding	11/5/24 3:21 PM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	10943	TRX					11/5/24 3:21 PM					
11/5/24 3:23 PM		Anthony's Laundry and Dry Cleaners		Merchant Is Live	Boarding	11/5/24 3:24 PM	Tracer CoCard, Jane't Howey 0827	Christy G Milton - 0827, Tracer CoCard, Jane't Howey 0827	10838	TRX					11/5/24 3:24 PM					
11/5/24 3:26 PM		Kim's Cleaners Austin		Brand New	Qualifying	11/5/24 3:26 PM	Tracer CoCard, Jane't Howey 0827	Christy G Milton - 0827, Tracer CoCard, Jane't Howey 0827	10836	TRX					11/5/24 3:26 PM					
5/30/23 8:00 AM	INSPECTIONS CONSULTANTS GROUP	INSPECTIONS CONSULTANTS GROUP	2004	Merchant Is Live	Boarding	11/5/24 3:27 PM	Tracer CoCard, Cail Brewer 0827, HBS Partner 0827, C2FS Partner 0827	Tracer CoCard, Christy G Milton - 0827, Cail Brewer 0827, HBS Partner 0827, C2FS Partner 0827	10821	TRX	Nena Bull-Nicholson		ICG.BRPC@YAHOO.COM		11/5/24 3:27 PM					
11/5/24 3:28 PM		Love and Son Nursery		Merchant Is Live	Boarding	11/5/24 3:29 PM	Tracer CoCard, Cail Brewer 0827	Christy G Milton - 0827, Tracer CoCard, Cail Brewer 0827	10816	TRX					11/5/24 3:29 PM					
11/5/24 3:32 PM		Raptor Roofing and Construction		Merchant Is Live	Boarding	11/5/24 3:33 PM	Tracer CoCard, Joy West 0827	Christy G Milton - 0827, Tracer CoCard, Joy West 0827	10355	TRX					11/5/24 3:33 PM					
11/5/24 3:36 PM		Champ Hinton Used Cars	1001	Merchant Is Live	Boarding	11/5/24 3:36 PM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	10564	TRX					11/5/24 3:36 PM					
11/5/24 3:38 PM		Toms Auto Repair		Merchant Is Live	Boarding	11/5/24 3:38 PM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827	10444	TRX					11/5/24 3:38 PM					
11/5/24 3:45 PM		FACES CLOSED	1001	Processing Under New MID	Merchant Cancelled	11/5/24 3:45 PM	Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827, HBS Partner 0827	Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Christy G Milton - 0827	820100007781	MiCamp - FSP	Delora Everett		kbnlynn@msn.com		11/6/24 8:41 AM	Kay Bruning	Kay Bruning			
11/5/24 3:51 PM		CRUZY	1012	Merchant Is Live	Boarding	11/5/24 3:51 PM	Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Emma Barre	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Emma Barre	21799921	S4					11/6/24 8:41 AM					
10/24/24 8:36 AM		MYAKKA PINES LADIES 18 HOLE ASSICIATION	4020	Buried - Zero Chance For Deal	Dead End	11/6/24 8:47 AM	Jacob Woodaz, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Jacob Woodaz, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			PEGGY MAHNKEN		emptynest74@comcast.net		11/6/24 8:47 AM	Linda Jordan	Linda Jordan			
10/18/24 12:47 PM		ST MARK THE EVANGELIST CATHOLIC PARISH	4617	Buried - No Reason Specified	Dead End	11/6/24 12:41 PM	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Troy Esentan, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Carlos Angulo		slsumby@bellsouth.net		11/6/24 12:41 PM	Lisa Sumby	Lisa Sumby			
11/5/24 10:11 AM		PARAGOULD CHIROPRACTIC PA	1120	Application Sent To Merchant	Deal Status	11/6/24 1:38 PM	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Jessica Taylor		spinesar@gmail.com		11/6/24 1:38 PM	Michael W Jarman	Michael W Jarman			
11/8/23 7:20 PM		Carpenter Window and Door	4227	Not Processing No Activity	Merchant Cancelled	11/7/24 10:47 AM	Tammy Huffaker 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827	Tammy Huffaker 0827, Christy G Milton - 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827	21905892	Shift4	Darlene Trimboli				11/7/24 10:47 AM	Ervin Carpenter	Ervin Carpenter			
5/21/24 11:13 AM		E & A Works Welding LLC	4507	Merchant Is Live	Boarding	11/8/24 9:18 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, James Carner	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, James Carner	6588000002763316	Clearent	Jeff Champness		ena10826@gmail.com		11/8/24 9:18 AM	Eric Stumpf	Eric Stumpf			
10/10/23 10:34 AM		GREATER MARATHON CHAMBER OF CO	4001	Business Closed	Merchant Cancelled	11/9/24 8:34 AM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	Tracer CoCard, Christy G Milton - 0827, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	4783790988801452	Merchant Lynx					11/9/24 8:34 AM					
11/12/24 2:08 PM		City of Rector	1318	Pitched Decision Maker	Deal Status	11/13/24 10:22 AM	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Kelly Parks		cityofrector@gmail.com		11/13/24 10:22 AM	Kim Romine	Kim Romine			
5/14/24 8:26 AM		A1 SECURITY SUPPLY INC	4616	Business Closed	Merchant Cancelled	11/13/24 11:06 AM	Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Troy Esentan	Tracer CoCard, C2FS Partner 0827, HBS Partner 0827, Troy Esentan, Christy G Milton - 0827	6588000002700334	Clearent					11/14/24 2:00 PM					
11/14/24 9:38 AM		VISUAL VIBES PHOTOGRAPHY LLC	4005	Called LVM	Qualifying	11/18/24 9:45 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Maudie Rojas		kristinakay0608@gmail.com		11/18/24 9:46 AM	Kristina K Turner	Kristina K Turner			
11/13/24 2:55 PM		305 Life Charters LLC	4004	Called LVM	Qualifying	11/18/24 9:46 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			Tina Geide		madonnarich707@gmail.com		11/18/24 9:46 AM	Richard Madonna	Richard Madonna			
11/13/24 2:09 PM		MADZ MIXIN LLC	4005	Future Follow Up	Not Yet Interested	11/18/24 9:46 AM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Tammy Huffaker 0827	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Tammy Huffaker 0827			jessica bowles		madzmixin@gmail.com		11/18/24 9:46 AM	Madison A Hueholt	Madison A Hueholt			
11/18/24 11:53 AM		John Shannon DDS		Pitched Decision Maker	Deal Status	11/18/24 11:54 AM	Emma Barre, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827	Emma Barre, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard, C2FS Partner 0827			Jay Clevenger		johnshannondds@yahoo.com		11/18/24 11:54 AM	Diana	Diana			
9/20/24 3:49 PM		ELITE AUTO GROUP	1112	Merchant Is Live	Boarding	11/19/24 9:59 AM	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827	11288	TRX	Madison Evans		yorkcg@yahoo.com		11/25/24 8:24 PM	Corey G York	Corey G York			
7/9/24 4:09 PM		DBA HYDRO-LAWN, LLC	1110	Buried - No Reason Specified	Dead End	11/19/24 10:00 AM	Cody Burnell 0827, Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Joann Morse		tclinville@sbcglobal.net		11/19/24 10:00 AM	Travis S Linville	Travis S Linville			
7/29/24 10:06 AM		backroad custom cabinets and furniture	1122	Buried - No Reason Specified	Dead End	11/19/24 10:00 AM	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			angelia bailey		backroadcustomcabinets@gmail.com		11/19/24 10:00 AM	Eric Thompson	Eric Thompson			
7/15/24 2:16 PM		BREEZE MEDIA GROUP INC	1122	Suspicious	Dead End	11/19/24 10:01 AM	Cody Burnell 0827, Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			angelia bailey		terry@starlinkstv.com		11/19/24 10:01 AM	Terry Sanders	Terry Sanders			
7/15/24 2:15 PM		STARLINKS TV INC	1122	Suspicious	Dead End	11/19/24 10:06 AM	Cody Burnell 0827, Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			angelia bailey		terry@starlinkstv.com		11/19/24 10:06 AM	Terry Sanders	Terry Sanders			
7/3/24 2:52 PM		WELD PRO SERVICES LLC	1120	Buried - No Reason Specified	Dead End	11/19/24 10:11 AM	Cody Burnell 0827, Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Cody Burnell 0827, Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Chelsey Smith		joshwaymack@yahoo.com		11/19/24 10:11 AM	Joshua Waymack	Joshua Waymack			
8/7/24 12:35 PM		ROADMASTER INC	1120	Buried - No Reason Specified	Dead End	11/19/24 10:11 AM	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard	Emma Barre, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827			Braden Stewart		mj.roadmaster@yahoo.com		11/19/24 10:11 AM	Dustin Joyner	Dustin Joyner			
9/20/24 2:20 PM		HIT N RUN LLC	1210	Future Follow Up	Not Yet Interested	11/19/24 10:38 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Evan Jones		chrisncarmon@gmail.com		11/19/24 10:38 AM	Christopher N Carmon	Christopher N Carmon			
9/20/24 3:52 PM		Seams Just Right	1403	Future Follow Up	Not Yet Interested	11/19/24 10:39 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Misty		darosagardensblooming@gmail.com		11/19/24 10:39 AM	Franchesca Darosa	Franchesca Darosa			
10/4/24 3:25 PM		J and H Body Shop	1214	Future Follow Up	Not Yet Interested	11/19/24 10:40 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Marsha Davis		jessie91843@sbcglobal.net		11/19/24 10:40 AM	Mr. Jessie Hillard	Mr. Jessie Hillard			
10/28/24 11:40 AM		Clarksville Basketball Booster Club	1409	Went With Competitor	Not Yet Interested	11/19/24 10:42 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Danielle Goodman		jessienellcampbell@gmail.com		11/19/24 10:42 AM	Jessica Campbell	Jessica Campbell			
8/30/24 11:24 AM		Auto's Aviation	1219	Difficult To Reach	Not Yet Interested	11/19/24 10:48 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Traci Baugh		auto@autosaviation.com		11/19/24 10:48 AM	Richard Authement	Richard Authement			
9/17/24 5:51 PM		Alpha Kappa Alpha- Chi Eta Omega Chapter	1214	Future Follow Up	Not Yet Interested	11/19/24 10:48 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Marsha Davis		danitac1908@gmail.com		11/19/24 10:48 AM	Danita Cunningham- Treasurer	Danita Cunningham- Treasurer			
8/15/24 5:07 PM		AIDET ELIAS	1405	Future Follow Up	Not Yet Interested	11/19/24 10:49 AM	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Bucky Bramlett	HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Bucky Bramlett			Sondra Jones		aidetelias@yahoo.com		11/19/24 10:49 AM	Aidet Elias	Aidet Elias			
6/10/24 6:44 PM		TOBACCO HAVEN	1309	Business Closed	Merchant Cancelled	11/20/24 10:42 AM	Tracer CoCard, Emma Barre, C2FS Partner 0827, HBS Partner 0827	Tracer CoCard, Christy G Milton - 0827, Emma Barre, C2FS Partner 0827, HBS Partner 0827	820100012898	MiCamp					11/21/24 4:53 PM					
11/21/24 12:24 PM		TOBACCO HAVEN 3		Merchant Is Live	Boarding	11/21/24 12:25 PM	Tracer CoCard, Emma Barre, C2FS Partner 0827	Christy G Milton - 0827, Tracer CoCard, Emma Barre, C2FS Partner 0827	6588000002466753	Clearent					11/21/24 12:25 PM					
11/21/24 12:42 PM		ANDY AND DAVES GARAGE	4001	Merchant Is Live	Boarding	11/21/24 12:43 PM	Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	Christy G Milton - 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	21872092	S4					11/21/24 12:43 PM					
11/21/24 12:44 PM		CORNERSTONE WORSHIP CENTER	1204	Merchant Is Live	Boarding	11/21/24 12:44 PM	Tracer CoCard, Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827	Christy G Milton - 0827, Tracer CoCard, Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827	21863992	S4					11/21/24 12:44 PM					
3/23/24 11:15 AM	Crazy Taco	Crazy Taco EL TACO LOCO RESTAURANT AND TAQUERIA LLC	1507	Merchant Is Live	Boarding	11/21/24 12:50 PM	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Lindsay Dugger	Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827, Tracer CoCard, Christy G Milton - 0827, Lindsay Dugger	22135804	Shift4	Cesar Lopez		icezak22@hotmail.com		11/21/24 12:50 PM	Isaac Garcia	Isaac Garcia			
11/21/24 12:52 PM		GENSCO PHARMA	4612	Merchant Is Live	Boarding	11/21/24 12:52 PM	Tracer CoCard, HBS Partner 0827, Emma Barre, C2FS Partner 0827	Christy G Milton - 0827, Tracer CoCard, HBS Partner 0827, Emma Barre, C2FS Partner 0827	21788134	S4					11/21/24 12:53 PM					
11/21/24 12:53 PM		IBIS BAY RESORT	4007	Merchant Is Live	Boarding	11/21/24 12:53 PM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	21788132	S4					11/21/24 12:53 PM					
11/21/24 12:54 PM		IBIS BAY WATER SPORTS	4007	Merchant Is Live	Boarding	11/21/24 12:54 PM	Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	Christy G Milton - 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	21788133	S4					11/21/24 12:54 PM					
11/21/24 12:56 PM		KEY WEST EMPORIUM - 618 DUVAL ST	4007	Merchant Is Live	Boarding	11/21/24 12:56 PM	Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	Christy G Milton - 0827, Tracer CoCard, C2FS Partner 0827, Cody Burnell 0827, HBS Partner 0827	21806568	S4					11/21/24 12:56 PM					
11/21/24 12:56 PM		KEY WEST EMPORIUM - BACKYARD BAR	4007	Merchant Is Live	Boarding	11/21/24 12:56 PM	Tracer CoCard, Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827	Christy G Milton - 0827, Tracer CoCard, Cody Burnell 0827, HBS Partner 0827, C2FS Partner 0827	21806569	S4					11/21/24 12:56 PM					
11/21/24 12:57 PM		KEY WEST EMPORIUM - KAYA ISLAND	4007	Merchant Is Live	Boarding	11/21/24 12:57 PM	Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	Christy G Milton - 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	21806567	S4					11/21/24 12:57 PM					
11/21/24 12:59 PM		MARCO ESCAPES INC	4011	Merchant Is Live	Boarding	11/21/24 12:59 PM	Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Emma Barre	Christy G Milton - 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Emma Barre	21774587	S4					11/21/24 12:59 PM					
11/21/24 1:01 PM		SAMUELS HOUSE	4007	Merchant Is Live	Boarding	11/21/24 1:01 PM	Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	Christy G Milton - 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	21862960	S4					11/21/24 1:01 PM					
11/21/24 1:02 PM		THE KAST NET	4220	Merchant Is Live	Boarding	11/21/24 1:02 PM	Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	Christy G Milton - 0827, Tracer CoCard, HBS Partner 0827, C2FS Partner 0827, Cody Burnell 0827	21826686	S4					11/21/24 1:02 PM					
11/21/24 1:29 PM		JET Volleyball Club		Merchant Is Live	Boarding	11/21/24 1:29 PM	Tracer CoCard	Christy G Milton - 0827, Tracer CoCard	6588000002741981	Clearent					11/21/24 1:29 PM					
3/6/24 10:52 AM		H&M Distribution		Business Closed	Merchant Cancelled	11/22/24 2:42 PM	Tracer CoCard, Cody Burnell 0827, C2FS Partner 0827	Christy G Milton - 0827, Tracer CoCard, Cody Burnell 0827, C2FS Partner 0827	498433226889	Mi Camp - North		stacy@sloanhealthproducts.com	accounting@sloanhealthproducts.com	stacy@sloanhealthproducts.com	11/22/24 2:42 PM	Stacy Sujanani	Stacy Sujanani			
11/27/24 10:59 AM		Bill's Automotive	1001	Merchant Is Live	Boarding	11/27/24 10:59 AM	Bucky Bramlett, Cody Burnell 0827, Tracer CoCard, HBS Partner 0827	Bucky Bramlett, Christy G Milton - 0827, Cody Burnell 0827, Tracer CoCard, HBS Partner 0827	11261	TRX		bholt3964@yahoo.com		bholt3964@yahoo.com	12/2/24 11:04 AM	William Holt	William Holt			
